name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Wolfville Baptist Church	45.0908333	-64.36388889999999	Landmark	Religious	"<b>Wolfville Baptist Church</b><br><i>487 Main St, Wolfville, NS B4P 1Y6, Canada</i><br>Tel: (902) 542-5524<br><a href=""https://www.wolfvillebaptist.ca/"">https://www.wolfvillebaptist.ca/</a>"	(902) 542-5524	https://www.wolfvillebaptist.ca/	487 Main St, Wolfville, NS B4P 1Y6, Canada	closed	F: 08:30 T: 12:00	F: 08:30 T: 12:00	F: 08:30 T: 12:00	F: 08:30 T: 12:00	closed	closed	wolfville-baptist-church.jpg
Port Williams United Baptist Church	45.0982145	-64.4106829	Landmark	Religious	"<b>Port Williams United Baptist Church</b><br><i>1031 NS-358, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-3495<br><a href=""http://www.pwubc.org/"">http://www.pwubc.org/</a>"	(902) 542-3495	http://www.pwubc.org/	1031 NS-358, Port Williams, NS B0P 1T0, Canada	closed	F: 09:00 T: 12:00	closed	F: 09:00 T: 12:00	closed	closed	F: 10:00 T: 11:30	port-williams-united-baptist-church.jpg
Covenanter Church	45.0997354	-64.3048477	Landmark	Historic	"<b>Covenanter Church</b><br><i>1989 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 681-0366<br><a href=""http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/"">http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/</a>"	(902) 681-0366	http://orchardvalleyunited.ca/small-group-ministries/covenanter-church/	1989 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada								covenanter-church.jpg
St. John's Anglican Church, Parish of Horton	45.0924928	-64.3488524	Landmark	Religious	"<b>St. John's Anglican Church, Parish of Horton</b><br><i>164 Main St, Wolfville, NS B4P 2M6, Canada</i><br>Tel: (902) 542-2464<br><a href=""http://www.stjohnsanglicanchurchwolfville.ca/"">http://www.stjohnsanglicanchurchwolfville.ca/</a>"	(902) 542-2464	http://www.stjohnsanglicanchurchwolfville.ca/	164 Main St, Wolfville, NS B4P 2M6, Canada								st-john-s-anglican-church-parish-of-horton.jpg
Christ Community Church	45.09166399999999	-64.362718	Landmark	Religious	"<b>Christ Community Church</b><br><i>450 Main St, Wolfville, NS B4P 2A1, Canada</i><br>Tel: (902) 670-6853<br><a href=""https://www.justchurch.ca/"">https://www.justchurch.ca/</a>"	(902) 670-6853	https://www.justchurch.ca/	450 Main St, Wolfville, NS B4P 2A1, Canada								christ-community-church.jpg
International Revival Assembly (IRA) - Malayalam Church	45.0902	-64.3647498	Landmark	Religious	"<b>International Revival Assembly (IRA) - Malayalam Church</b><br><i>10 Highland Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 989-6307<br><a href=""https://www.internationalrevivalassembly.org/"">https://www.internationalrevivalassembly.org/</a>"	(902) 989-6307	https://www.internationalrevivalassembly.org/	10 Highland Ave, Wolfville, NS B4P 2R6, Canada	closed	closed	closed	closed	closed	closed	F: 16:30 T: 19:00	international-revival-assembly-ira-malayalam-church.jpg
Manning Memorial Chapel	45.0892923	-64.3656914	Landmark	Religious	"<b>Manning Memorial Chapel</b><br><i>Manning Memorial Chapel, 45 Acadia St, Wolfville, NS B4P 2P7, Canada</i><br>Tel: (902) 585-1203<br><a href=""http://chapel.acadiau.ca/"">http://chapel.acadiau.ca/</a>"	(902) 585-1203	http://chapel.acadiau.ca/	Manning Memorial Chapel, 45 Acadia St, Wolfville, NS B4P 2P7, Canada								manning-memorial-chapel.jpg
Saint Francis of Assisi Catholic Church	45.09338899999999	-64.34538420000001	Landmark	Religious	"<b>Saint Francis of Assisi Catholic Church</b><br><i>118 Main St, Wolfville, NS B4P 0B5, Canada</i><br>Tel: (902) 542-3074<br><a href=""http://www.corpuschristins.ca/"">http://www.corpuschristins.ca/</a>"	(902) 542-3074	http://www.corpuschristins.ca/	118 Main St, Wolfville, NS B4P 0B5, Canada								saint-francis-of-assisi-catholic-church.jpg
Wolfville Ridge United Baptist Church	45.0787329	-64.349107	Landmark	Religious	"<b>Wolfville Ridge United Baptist Church</b><br><i>1350 Ridge Rd, Wolfville, NS B4P 0G1, Canada</i><br>Tel: (902) 542-3419<br><a href=""https://www.facebook.com/WolfvilleridgeChurch/"">https://www.facebook.com/WolfvilleridgeChurch/</a>"	(902) 542-3419	https://www.facebook.com/WolfvilleridgeChurch/	1350 Ridge Rd, Wolfville, NS B4P 0G1, Canada	closed	closed	closed	closed	closed	closed	F: 11:00 T: 17:00	wolfville-ridge-united-baptist-church.jpg
Gaspereau United Baptist Church	45.065807	-64.352313	Landmark	Religious	<b>Gaspereau United Baptist Church</b><br><i>2828 Greenfield Rd, Gaspereau, NS B4P 2R1, Canada</i>			2828 Greenfield Rd, Gaspereau, NS B4P 2R1, Canada								
St. Charles des Mines Memorial Chapel	45.1098625	-64.3122553	Landmark	Religious	"<b>St. Charles des Mines Memorial Chapel</b><br><i>2241 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada</i><br><a href=""https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267"">https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267</a>"		https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267	2241 Grand Pré Rd, Grand Pré, NS B0P 1M0, Canada								st-charles-des-mines-memorial-chapel.jpg
First Kings Cong Christian Church	45.097465	-64.413946	Landmark	Religious	<b>First Kings Cong Christian Church</b><br><i>1011 High St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-0439	(902) 542-0439		1011 High St, Port Williams, NS B0P 1T0, Canada								
Robie Tufts Nature Centre	45.0923969	-64.3630818	Landmark	Historic	<b>Robie Tufts Nature Centre</b><br><i>117 Front St, Wolfville, NS B4P 2A1, Canada</i>			117 Front St, Wolfville, NS B4P 2A1, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	robie-tufts-nature-centre.jpg
The Landscape of Grand Pré View Park	45.10340799999999	-64.3112323	Landmark	Historic	"<b>The Landscape of Grand Pré View Park</b><br><i>111 Old Post Rd #109, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 697-2575<br><a href=""https://www.landscapeofgrandpre.ca/"">https://www.landscapeofgrandpre.ca/</a>"	(902) 697-2575	https://www.landscapeofgrandpre.ca/	111 Old Post Rd #109, Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	the-landscape-of-grand-pre-view-park.jpg
Wolfville Sign	45.0927858	-64.35925999999999	Landmark	Historic	<b>Wolfville Sign</b><br><i>360 Main St #20, Wolfville, NS B4P 2B8, Canada</i>			360 Main St #20, Wolfville, NS B4P 2B8, Canada								wolfville-sign.jpg
Wolfville Waterfront Park	45.0928157	-64.3587748	Landmark	Historic	"<b>Wolfville Waterfront Park</b><br><i>Wolfville, NS, Canada</i><br><a href=""https://www.wolfville.ca/parks-and-trails.html"">https://www.wolfville.ca/parks-and-trails.html</a>"		https://www.wolfville.ca/parks-and-trails.html	Wolfville, NS, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	wolfville-waterfront-park.jpg
Magic Winery Bus Limited	45.09135149999999	-64.356441	Landmark	Historic	"<b>Magic Winery Bus Limited</b><br><i>11 Willow Ave, Wolfville, NS B4P 1A1, Canada</i><br>Tel: (902) 670-0340<br><a href=""http://www.magicwinerybus.ca/"">http://www.magicwinerybus.ca/</a>"	(902) 670-0340	http://www.magicwinerybus.ca/	11 Willow Ave, Wolfville, NS B4P 1A1, Canada	closed	closed	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	magic-winery-bus-limited.jpg
Rotary Park	45.09110500000001	-64.354169	Nature	Park	<b>Rotary Park</b><br><i>7 Victoria Ave, Wolfville, NS B4P 2H4, Canada</i>			7 Victoria Ave, Wolfville, NS B4P 2H4, Canada								rotary-park.jpg
Harriet Irving Botanical Gardens	45.0874934	-64.3683242	Landmark	Historic	"<b>Harriet Irving Botanical Gardens</b><br><i>32 University Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1917<br><a href=""http://botanicalgardens.acadiau.ca/"">http://botanicalgardens.acadiau.ca/</a>"	(902) 585-1917	http://botanicalgardens.acadiau.ca/	32 University Ave, Wolfville, NS B4P 2R6, Canada	F: 08:30 T: 19:00	F: 08:30 T: 19:00	F: 08:30 T: 19:00	F: 08:30 T: 19:00	F: 08:30 T: 19:00	F: 08:30 T: 19:00	F: 08:30 T: 19:00	harriet-irving-botanical-gardens.jpg
Hennigar's Farm Market	45.085269	-64.3864012	Landmark	Historic	"<b>Hennigar's Farm Market</b><br><i>10272, Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada</i><br>Tel: (902) 542-3503<br><a href=""https://hennigars.com/"">https://hennigars.com/</a>"	(902) 542-3503	https://hennigars.com/	10272, Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	hennigar-s-farm-market.jpg
Gaspereau River Tubing Endpoint	45.0679654	-64.35326359999999	Landmark	Historic	<b>Gaspereau River Tubing Endpoint</b><br><i>2869 Greenfield Rd, Wolfville, NS B4P 2R1, Canada</i>			2869 Greenfield Rd, Wolfville, NS B4P 2R1, Canada								
Benjamin Bridge Vineyards	45.0634697	-64.38105829999999	Landmark	Historic	"<b>Benjamin Bridge Vineyards</b><br><i>1966 White Rock Rd, Wolfville, NS B4P 2R1, Canada</i><br>Tel: (902) 542-1560<br><a href=""http://benjaminbridge.com/"">http://benjaminbridge.com/</a>"	(902) 542-1560	http://benjaminbridge.com/	1966 White Rock Rd, Wolfville, NS B4P 2R1, Canada	closed	closed	F: 12:00 T: 18:00	F: 12:00 T: 18:00	F: 12:00 T: 18:00	F: 12:00 T: 18:00	F: 12:00 T: 18:00	benjamin-bridge-vineyards.jpg
Domaine de Grand Pré	45.10162	-64.3078633	Landmark	Historic	"<b>Domaine de Grand Pré</b><br><i>11611 Evangeline Trl, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-1753<br><a href=""http://grandprewines.com/"">http://grandprewines.com/</a>"	(902) 542-1753	http://grandprewines.com/	11611 Evangeline Trl, Grand Pré, NS B0P 1M0, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 11:00 T: 18:00	domaine-de-grand-pre.jpg
Herbin Cross	45.1102195	-64.3105688	Landmark	Historic	"<b>Herbin Cross</b><br><i>100 Miner Ln, Grand Pré, NS B0P 1M0, Canada</i><br><a href=""https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267"">https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267</a>"		https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267	100 Miner Ln, Grand Pré, NS B0P 1M0, Canada								herbin-cross.jpg
The Wolfville Watershed Nature Preserve	45.0533175	-64.3306009	Landmark	Historic	"<b>The Wolfville Watershed Nature Preserve</b><br><i>00 Forest Hill Rd, Wolfville, NS B4P 2R1, Canada</i><br>Tel: (902) 425-5263<br><a href=""https://nsnt.ca/focus-areas/wolfville-watershed/"">https://nsnt.ca/focus-areas/wolfville-watershed/</a>"	(902) 425-5263	https://nsnt.ca/focus-areas/wolfville-watershed/	00 Forest Hill Rd, Wolfville, NS B4P 2R1, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	the-wolfville-watershed-nature-preserve.jpg
Acadia University	45.0874111	-64.36556809999999	Landmark	Education	"<b>Acadia University</b> — Founded in 1838, this small university mainly offers undergraduate programs.<br><i>15 University Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 542-2201<br><a href=""https://www.acadiau.ca/"">https://www.acadiau.ca/</a>"	(902) 542-2201	https://www.acadiau.ca/	15 University Ave, Wolfville, NS B4P 2R6, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	acadia-university.jpg
Acadia University Club	45.089392	-64.3649606	Landmark	Education	"<b>Acadia University Club</b><br><i>17 Westwood Ave, Wolfville, NS B4P 1Y1, Canada</i><br>Tel: (902) 542-2201<br><a href=""https://uclub.acadiau.ca/"">https://uclub.acadiau.ca/</a>"	(902) 542-2201	https://uclub.acadiau.ca/	17 Westwood Ave, Wolfville, NS B4P 1Y1, Canada								
Acadia Divinity College	45.0874632	-64.3638878	Landmark	Education	"<b>Acadia Divinity College</b><br><i>38 Highland Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-2210<br><a href=""http://acadiadiv.ca/"">http://acadiadiv.ca/</a>"	(902) 585-2210	http://acadiadiv.ca/	38 Highland Ave, Wolfville, NS B4P 2R6, Canada	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	closed	closed	acadia-divinity-college.jpg
Denton Hall	45.08839640000001	-64.3656559	Landmark	Education	"<b>Denton Hall</b><br><i>Horton Ave, Wolfville, NS B4P 2P7, Canada</i><br><a href=""https://www2.acadiau.ca/home.html"">https://www2.acadiau.ca/home.html</a>"		https://www2.acadiau.ca/home.html	Horton Ave, Wolfville, NS B4P 2P7, Canada								
Acadia University	45.0891472	-64.3669632	Landmark	Education	"<b>Acadia University</b><br><i>University Hall, 13 University Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 542-2201<br><a href=""http://www.acadiau.ca/"">http://www.acadiau.ca/</a>"	(902) 542-2201	http://www.acadiau.ca/	University Hall, 13 University Ave, Wolfville, NS B4P 2R6, Canada								acadia-university.jpg
The Learning Commons, Acadia University	45.08785399999999	-64.366107	Landmark	Education	<b>The Learning Commons, Acadia University</b><br><i>26 Crowell Dr, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1846	(902) 585-1846		26 Crowell Dr, Wolfville, NS B4P 2R6, Canada								the-learning-commons-acadia-university.jpg
Wolfville	45.0917657	-64.35975719999999	Business	Other	"<b>Wolfville</b><br><i>Wolfville, NS, Canada</i><br><a href=""http://www.town.wolfville.ns.ca/"">http://www.town.wolfville.ns.ca/</a>"		http://www.town.wolfville.ns.ca/	Wolfville, NS, Canada								wolfville.jpg
Noggins Corner Farm Market	45.0828115	-64.4027855	Business	Other	"<b>Noggins Corner Farm Market</b><br><i>10009 Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada</i><br>Tel: (902) 542-5515<br><a href=""http://www.nogginsfarm.ca/"">http://www.nogginsfarm.ca/</a>"	(902) 542-5515	http://www.nogginsfarm.ca/	10009 Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	noggins-corner-farm-market.jpg
Wolfville Court Holdings	45.08192649999999	-64.3632042	Business	Other	<b>Wolfville Court Holdings</b><br><i>14 Basin Dr, Wolfville, NS B4P 1Y3, Canada</i><br>Tel: (902) 542-5989	(902) 542-5989		14 Basin Dr, Wolfville, NS B4P 1Y3, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	wolfville-court-holdings.jpg
RBC Royal Bank	45.0910453	-64.3622029	Business	Finance	"<b>RBC Royal Bank</b><br><i>437 Main St, Wolfville, NS B4P 1E1, Canada</i><br>Tel: (902) 542-2221<br><a href=""https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703"">https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703</a>"	(902) 542-2221	https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703	437 Main St, Wolfville, NS B4P 1E1, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	closed	closed	rbc-royal-bank.jpg
BMO Bank of Montreal	45.09171250000001	-64.3616546	Business	Finance	"<b>BMO Bank of Montreal</b><br><i>424 Main St, Wolfville, NS B4P 1C9, Canada</i><br>Tel: (902) 542-6600<br><a href=""https://branches.bmo.com/ns/wolfville/b0206/"">https://branches.bmo.com/ns/wolfville/b0206/</a>"	(902) 542-6600	https://branches.bmo.com/ns/wolfville/b0206/	424 Main St, Wolfville, NS B4P 1C9, Canada	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	closed	bmo-bank-of-montreal.jpg
Hillside Apartments	45.08342770000001	-64.3584688	Business	Other	"<b>Hillside Apartments</b><br><i>204 Pleasant St, Wolfville, NS B4P 1N3, Canada</i><br>Tel: (902) 542-9196<br><a href=""https://www.bandnproperties.ca/hillside"">https://www.bandnproperties.ca/hillside</a>"	(902) 542-9196	https://www.bandnproperties.ca/hillside	204 Pleasant St, Wolfville, NS B4P 1N3, Canada								
L'Arche Homefires	45.0916559	-64.3585399	Business	Other	"<b>L'Arche Homefires</b><br><i>341 Main St, Wolfville, NS B4P 2N5, Canada</i><br>Tel: (902) 542-3520<br><a href=""http://larchehomefires.org/"">http://larchehomefires.org/</a>"	(902) 542-3520	http://larchehomefires.org/	341 Main St, Wolfville, NS B4P 2N5, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	l-arche-homefires.jpg
Wolfville Childrens Centre	45.08882	-64.37125	Business	Other	"<b>Wolfville Childrens Centre</b><br><i>17 Earnscliffe Ave, Wolfville, NS B0P 1X0, Canada</i><br>Tel: (902) 542-5087<br><a href=""https://sites.google.com/view/wolfvillechildren/home?authuser=0"">https://sites.google.com/view/wolfvillechildren/home?authuser=0</a>"	(902) 542-5087	https://sites.google.com/view/wolfvillechildren/home?authuser=0	17 Earnscliffe Ave, Wolfville, NS B0P 1X0, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	closed	closed	
Bodyworks Massage Therapy	45.0933854	-64.3652979	Business	Other	"<b>Bodyworks Massage Therapy</b><br><i>189 Dykeland St, Wolfville, NS B4P 1A3, Canada</i><br>Tel: (902) 542-4700<br><a href=""http://www.bodyworks-massage-therapy.com/"">http://www.bodyworks-massage-therapy.com/</a>"	(902) 542-4700	http://www.bodyworks-massage-therapy.com/	189 Dykeland St, Wolfville, NS B4P 1A3, Canada	F: 09:00 T: 19:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 19:00	F: 09:00 T: 16:00	closed	closed	
Wolfville Fire Department	45.09159669999999	-64.3590303	Landmark	Civic	"<b>Wolfville Fire Department</b><br><i>355 Main St, Wolfville, NS B4P 1C4, Canada</i><br>Tel: (902) 542-5635<br><a href=""https://www.wolfvillefire.ca/"">https://www.wolfvillefire.ca/</a>"	(902) 542-5635	https://www.wolfvillefire.ca/	355 Main St, Wolfville, NS B4P 1C4, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	closed	closed	wolfville-fire-department.jpg
Raymond Field	45.09201489999999	-64.3673646	Business	Other	"<b>Raymond Field</b><br><i>550 Main St, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-1568<br><a href=""http://fitness.acadiau.ca/outdoor-track.html"">http://fitness.acadiau.ca/outdoor-track.html</a>"	(902) 585-1568	http://fitness.acadiau.ca/outdoor-track.html	550 Main St, Wolfville, NS B4P 2R6, Canada	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 06:30 T: 23:00	F: 08:00 T: 22:00	raymond-field.jpg
Lifemark Physiotherapy Wolfville	45.0874637	-64.3714715	Business	Health	"<b>Lifemark Physiotherapy Wolfville</b><br><i>4 Little Rd, Wolfville, NS B4P 1P4, Canada</i><br>Tel: (902) 542-7074<br><a href=""https://www.lifemark.ca/julie-skaling-physiotherapy-wolfville?utm_source=gmb&utm_medium=organic"">https://www.lifemark.ca/julie-skaling-physiotherapy-wolfville?utm_source=gmb&utm_medium=organic</a>"	(902) 542-7074	https://www.lifemark.ca/julie-skaling-physiotherapy-wolfville?utm_source=gmb&utm_medium=organic	4 Little Rd, Wolfville, NS B4P 1P4, Canada	F: 08:00 T: 16:00	F: 08:00 T: 17:30	F: 08:00 T: 16:00	F: 08:00 T: 18:00	F: 08:00 T: 16:00	closed	closed	lifemark-physiotherapy-wolfville.jpg
Bishop & Company Chartered Professional Accountant Inc	45.092777	-64.3607808	Business	Professional Services	"<b>Bishop & Company Chartered Professional Accountant Inc</b><br><i>24 Harbourside Dr #102, Wolfville, NS B4P 2C1, Canada</i><br>Tel: (902) 542-7665<br><a href=""https://www.acgca.ca/"">https://www.acgca.ca/</a>"	(902) 542-7665	https://www.acgca.ca/	24 Harbourside Dr #102, Wolfville, NS B4P 2C1, Canada								
Deep Roots Music Cooperative	45.091928	-64.359068	Business	Other	"<b>Deep Roots Music Cooperative</b><br><i>360 Main St, Wolfville, NS B4P 2E8, Canada</i><br>Tel: (902) 542-7668<br><a href=""http://deeprootsmusic.ca/"">http://deeprootsmusic.ca/</a>"	(902) 542-7668	http://deeprootsmusic.ca/	360 Main St, Wolfville, NS B4P 2E8, Canada	closed	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	
Valley Fresh Photographic	45.085233	-64.357244	Business	Other	"<b>Valley Fresh Photographic</b><br><i>134 Gaspereau Ave, Wolfville, NS B4P 2E2, Canada</i><br>Tel: (902) 697-2329<br><a href=""http://www.valleyfreshphotographic.com/"">http://www.valleyfreshphotographic.com/</a>"	(902) 697-2329	http://www.valleyfreshphotographic.com/	134 Gaspereau Ave, Wolfville, NS B4P 2E2, Canada								
Acadia University Parking	45.08457079999999	-64.3668823	Business	Other	"<b>Acadia University Parking</b><br><i>58 University Ave, Wolfville, NS B4P 1X9, Canada</i><br>Tel: (902) 585-1103<br><a href=""http://security.acadiau.ca/campus-parking.html"">http://security.acadiau.ca/campus-parking.html</a>"	(902) 585-1103	http://security.acadiau.ca/campus-parking.html	58 University Ave, Wolfville, NS B4P 1X9, Canada								
Lane Counselling & Consulting	45.0837036	-64.3557387	Business	Other	"<b>Lane Counselling & Consulting</b><br><i>168 Pleasant St, Wolfville, NS B4P 2R8, Canada</i><br>Tel: (902) 542-1109<br><a href=""http://www.lanecounselling.ca/"">http://www.lanecounselling.ca/</a>"	(902) 542-1109	http://www.lanecounselling.ca/	168 Pleasant St, Wolfville, NS B4P 2R8, Canada								lane-counselling-consulting.jpg
Jane’s Again	45.09184270000001	-64.3603723	Business	Shops	"<b>Jane’s Again</b><br><i>390 Main St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-1671<br><a href=""https://m.facebook.com/Janes-Again-244061345616922/"">https://m.facebook.com/Janes-Again-244061345616922/</a>"	(902) 542-1671	https://m.facebook.com/Janes-Again-244061345616922/	390 Main St, Wolfville, NS B4P 1A4, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 09:00 T: 17:00	F: 12:00 T: 16:00	janes-again.jpg
Hopgood Metal Roofing	45.090566	-64.362377	Business	Other	"<b>Hopgood Metal Roofing</b><br><i>19 Linden Ave, Wolfville, NS B4P 2S3, Canada</i><br>Tel: (902) 542-3331<br><a href=""https://superiormetalroofs.ca/"">https://superiormetalroofs.ca/</a>"	(902) 542-3331	https://superiormetalroofs.ca/	19 Linden Ave, Wolfville, NS B4P 2S3, Canada								
Lazy Acres Hopyard	45.08001840000001	-64.3302434	Business	Other	<b>Lazy Acres Hopyard</b><br><i>2053 Melanson Rd, Wolfville, NS B4P 0G9, Canada</i><br>Tel: (902) 542-5071	(902) 542-5071		2053 Melanson Rd, Wolfville, NS B4P 0G9, Canada								
Kimball Law	45.0921126	-64.3620815	Business	Professional Services	"<b>Kimball Law</b><br><i>121 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-5757<br><a href=""http://kimballlaw.ca/"">http://kimballlaw.ca/</a>"	(902) 542-5757	http://kimballlaw.ca/	121 Front St, Wolfville, NS B4P 1A4, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	kimball-law.jpg
Agri-Growers Ltd	45.08684	-64.397486	Business	Other	"<b>Agri-Growers Ltd</b><br><i>42 NS-358, Greenwich, NS B4P 2R2, Canada</i><br>Tel: (902) 542-2263<br><a href=""https://www.agrigrowers.com/"">https://www.agrigrowers.com/</a>"	(902) 542-2263	https://www.agrigrowers.com/	42 NS-358, Greenwich, NS B4P 2R2, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	agri-growers-ltd.jpg
Vincent Den Hartog, Architect	45.0922102	-64.34929269999999	Business	Other	"<b>Vincent Den Hartog, Architect</b><br><i>176 Main St, Wolfville, NS B4P 2M6, Canada</i><br>Tel: (902) 542-4194<br><a href=""http://www.denhartogarchitect.com/"">http://www.denhartogarchitect.com/</a>"	(902) 542-4194	http://www.denhartogarchitect.com/	176 Main St, Wolfville, NS B4P 2M6, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	vincent-den-hartog-architect.jpg
Cajun's Clothing Store	45.08841770000001	-64.3646929	Business	Shops	"<b>Cajun's Clothing Store</b><br><i>15 University Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-2137<br><a href=""https://www.acadiagearstore.com/"">https://www.acadiagearstore.com/</a>"	(902) 585-2137	https://www.acadiagearstore.com/	15 University Ave, Wolfville, NS B4P 2R6, Canada	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	F: 12:00 T: 16:00	closed	closed	cajun-s-clothing-store.jpg
Public Health	45.0876874	-64.3707981	Business	Other	"<b>Public Health</b><br><i>23 Earnscliffe Ave, Wolfville, NS B0P 1X0, Canada</i><br>Tel: (902) 542-6310<br><a href=""https://www.nshealth.ca/public-health"">https://www.nshealth.ca/public-health</a>"	(902) 542-6310	https://www.nshealth.ca/public-health	23 Earnscliffe Ave, Wolfville, NS B0P 1X0, Canada								
