name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
International Revival Assembly (IRA) - Malayalam Church	45.0902	-64.3647498	Landmark	Religious	"<b>International Revival Assembly (IRA) - Malayalam Church</b><br><i>10 Highland Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 989-6307<br><a href=""https://www.internationalrevivalassembly.org/"">https://www.internationalrevivalassembly.org/</a>"	(902) 989-6307	https://www.internationalrevivalassembly.org/	10 Highland Ave, Wolfville, NS B4P 2R6, Canada	closed	closed	closed	closed	closed	closed	F: 16:30 T: 19:00	international-revival-assembly-ira-malayalam-church.jpg
Manning Memorial Chapel	45.0892923	-64.3656914	Landmark	Religious	"<b>Manning Memorial Chapel</b><br><i>Manning Memorial Chapel, 45 Acadia St, Wolfville, NS B4P 2P7, Canada</i><br>Tel: (902) 585-1203<br><a href=""http://chapel.acadiau.ca/"">http://chapel.acadiau.ca/</a>"	(902) 585-1203	http://chapel.acadiau.ca/	Manning Memorial Chapel, 45 Acadia St, Wolfville, NS B4P 2P7, Canada								manning-memorial-chapel.jpg
The Landscape of Grand Pré View Park	45.10340799999999	-64.3112323	Landmark	Historic	"<b>The Landscape of Grand Pré View Park</b><br><i>111 Old Post Rd #109, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 697-2575<br><a href=""https://www.landscapeofgrandpre.ca/"">https://www.landscapeofgrandpre.ca/</a>"	(902) 697-2575	https://www.landscapeofgrandpre.ca/	111 Old Post Rd #109, Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	the-landscape-of-grand-pre-view-park.jpg
Robie Tufts Nature Centre	45.0923969	-64.3630818	Landmark	Historic	<b>Robie Tufts Nature Centre</b><br><i>117 Front St, Wolfville, NS B4P 2A1, Canada</i>			117 Front St, Wolfville, NS B4P 2A1, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	robie-tufts-nature-centre.jpg
Domaine de Grand Pré	45.10162	-64.3078633	Landmark	Historic	"<b>Domaine de Grand Pré</b><br><i>11611 Evangeline Trl, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-1753<br><a href=""http://grandprewines.com/"">http://grandprewines.com/</a>"	(902) 542-1753	http://grandprewines.com/	11611 Evangeline Trl, Grand Pré, NS B0P 1M0, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 11:00 T: 18:00	domaine-de-grand-pre.jpg
Herbin Cross	45.1102195	-64.3105688	Landmark	Historic	"<b>Herbin Cross</b><br><i>100 Miner Ln, Grand Pré, NS B0P 1M0, Canada</i><br><a href=""https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267"">https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267</a>"		https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=267	100 Miner Ln, Grand Pré, NS B0P 1M0, Canada								herbin-cross.jpg
Rotary Park	45.09110500000001	-64.354169	Nature	Park	<b>Rotary Park</b><br><i>7 Victoria Ave, Wolfville, NS B4P 2H4, Canada</i>			7 Victoria Ave, Wolfville, NS B4P 2H4, Canada								rotary-park.jpg
Evangeline beach	45.1379482	-64.3184455	Landmark	Historic	<b>Evangeline beach</b><br><i>Grand Pré, NS B0P 1M0, Canada</i>			Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	evangeline-beach.jpg
The Guzzle	45.1373176	-64.2887866	Landmark	Historic	<b>The Guzzle</b><br><i>663 E Long Island Rd, Grand Pré, NS B0P 1M0, Canada</i>			663 E Long Island Rd, Grand Pré, NS B0P 1M0, Canada								the-guzzle.jpg
Magic Winery Bus Limited	45.09135149999999	-64.356441	Landmark	Historic	"<b>Magic Winery Bus Limited</b><br><i>11 Willow Ave, Wolfville, NS B4P 1A1, Canada</i><br>Tel: (902) 670-0340<br><a href=""http://www.magicwinerybus.ca/"">http://www.magicwinerybus.ca/</a>"	(902) 670-0340	http://www.magicwinerybus.ca/	11 Willow Ave, Wolfville, NS B4P 1A1, Canada	closed	closed	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	magic-winery-bus-limited.jpg
Wolfville Waterfront Park	45.0928157	-64.3587748	Landmark	Historic	"<b>Wolfville Waterfront Park</b><br><i>Wolfville, NS, Canada</i><br><a href=""https://www.wolfville.ca/parks-and-trails.html"">https://www.wolfville.ca/parks-and-trails.html</a>"		https://www.wolfville.ca/parks-and-trails.html	Wolfville, NS, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	wolfville-waterfront-park.jpg
Wolfville Sign	45.0927858	-64.35925999999999	Landmark	Historic	<b>Wolfville Sign</b><br><i>360 Main St #20, Wolfville, NS B4P 2B8, Canada</i>			360 Main St #20, Wolfville, NS B4P 2B8, Canada								wolfville-sign.jpg
Frog Hollow	45.07427449999999	-64.26165639999999	Landmark	Historic	<b>Frog Hollow</b><br><i>Kings County, NS B4P 2R3, Canada</i>			Kings County, NS B4P 2R3, Canada								
Acadia University Club	45.089392	-64.3649606	Landmark	Education	"<b>Acadia University Club</b><br><i>17 Westwood Ave, Wolfville, NS B4P 1Y1, Canada</i><br>Tel: (902) 542-2201<br><a href=""https://uclub.acadiau.ca/"">https://uclub.acadiau.ca/</a>"	(902) 542-2201	https://uclub.acadiau.ca/	17 Westwood Ave, Wolfville, NS B4P 1Y1, Canada								
Acadia Divinity College	45.0874632	-64.3638878	Landmark	Education	"<b>Acadia Divinity College</b><br><i>38 Highland Ave, Wolfville, NS B4P 2R6, Canada</i><br>Tel: (902) 585-2210<br><a href=""http://acadiadiv.ca/"">http://acadiadiv.ca/</a>"	(902) 585-2210	http://acadiadiv.ca/	38 Highland Ave, Wolfville, NS B4P 2R6, Canada	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	F: 08:15 T: 16:15	closed	closed	acadia-divinity-college.jpg
Denton Hall	45.08839640000001	-64.3656559	Landmark	Education	"<b>Denton Hall</b><br><i>Horton Ave, Wolfville, NS B4P 2P7, Canada</i><br><a href=""https://www2.acadiau.ca/home.html"">https://www2.acadiau.ca/home.html</a>"		https://www2.acadiau.ca/home.html	Horton Ave, Wolfville, NS B4P 2P7, Canada								
Wolfville	45.0917657	-64.35975719999999	Business	Other	"<b>Wolfville</b><br><i>Wolfville, NS, Canada</i><br><a href=""http://www.town.wolfville.ns.ca/"">http://www.town.wolfville.ns.ca/</a>"		http://www.town.wolfville.ns.ca/	Wolfville, NS, Canada								wolfville.jpg
PIER101 home designs inc.	45.10017359999999	-64.28911719999999	Business	Services	"<b>PIER101 home designs inc.</b><br><i>2428 Ridge Rd, Wolfville, NS B4P 0G2, Canada</i><br>Tel: (902) 461-1963<br><a href=""http://www.pier101.ca/"">http://www.pier101.ca/</a>"	(902) 461-1963	http://www.pier101.ca/	2428 Ridge Rd, Wolfville, NS B4P 0G2, Canada	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	pier101-home-designs-inc.jpg
LJM Environmental	45.1188353	-64.30686159999999	Business	Professional Services	<b>LJM Environmental</b><br><i>Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 670-1113	(902) 670-1113		Grand Pré, NS B0P 1M0, Canada								
Lazy Acres Hopyard	45.08001840000001	-64.3302434	Business	Other	<b>Lazy Acres Hopyard</b><br><i>2053 Melanson Rd, Wolfville, NS B4P 0G9, Canada</i><br>Tel: (902) 542-5071	(902) 542-5071		2053 Melanson Rd, Wolfville, NS B4P 0G9, Canada								
Valley Portable Toilets	45.100948	-64.3085	Business	Other	"<b>Valley Portable Toilets</b><br><i>11594 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 542-5811<br><a href=""http://valleyportabletoilets.ca/"">http://valleyportabletoilets.ca/</a>"	(902) 542-5811	http://valleyportabletoilets.ca/	11594 Nova Scotia Trunk 1, Grand Pré, NS B0P 1M0, Canada	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	F: 08:00 T: 17:00	closed	closed	valley-portable-toilets.jpg
Kelly's Towing	45.097078	-64.299393	Business	Other	"<b>Kelly's Towing</b><br><i>2240 Ridge Rd, Grand Pré, NS B0P 1M0, Canada</i><br>Tel: (902) 678-5252<br><a href=""http://kellystowingservice.ca/"">http://kellystowingservice.ca/</a>"	(902) 678-5252	http://kellystowingservice.ca/	2240 Ridge Rd, Grand Pré, NS B0P 1M0, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	kelly-s-towing.jpg
L.E. Shaw Elementary School	45.101327	-64.256327	Landmark	Education	"<b>L.E. Shaw Elementary School</b><br><i>486 Oak Island Rd, Avonport, NS B0P 1P0, Canada</i><br>Tel: (902) 542-6900<br><a href=""http://leshaw.ednet.ns.ca/"">http://leshaw.ednet.ns.ca/</a>"	(902) 542-6900	http://leshaw.ednet.ns.ca/	486 Oak Island Rd, Avonport, NS B0P 1P0, Canada	F: 07:30 T: 15:00	F: 07:30 T: 15:00	F: 07:30 T: 15:00	F: 07:30 T: 15:00	F: 07:30 T: 15:00	closed	closed	l-e-shaw-elementary-school.jpg
Vincent Den Hartog, Architect	45.0922102	-64.34929269999999	Business	Other	"<b>Vincent Den Hartog, Architect</b><br><i>176 Main St, Wolfville, NS B4P 2M6, Canada</i><br>Tel: (902) 542-4194<br><a href=""http://www.denhartogarchitect.com/"">http://www.denhartogarchitect.com/</a>"	(902) 542-4194	http://www.denhartogarchitect.com/	176 Main St, Wolfville, NS B4P 2M6, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	vincent-den-hartog-architect.jpg
Southwest Nova Insurance Group Inc.	45.0923142	-64.3555927	Business	Professional Services	"<b>Southwest Nova Insurance Group Inc.</b><br><i>260 Main St, Wolfville, NS B4P 1C6, Canada</i><br>Tel: (902) 678-8883<br><a href=""http://www.swni.ca/"">http://www.swni.ca/</a>"	(902) 678-8883	http://www.swni.ca/	260 Main St, Wolfville, NS B4P 1C6, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	southwest-nova-insurance-group-inc.jpg
L'Arche Homefires	45.0916559	-64.3585399	Business	Other	"<b>L'Arche Homefires</b><br><i>341 Main St, Wolfville, NS B4P 2N5, Canada</i><br>Tel: (902) 542-3520<br><a href=""http://larchehomefires.org/"">http://larchehomefires.org/</a>"	(902) 542-3520	http://larchehomefires.org/	341 Main St, Wolfville, NS B4P 2N5, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	l-arche-homefires.jpg
Orin Levy Fuels Ltd	45.081137	-64.350066	Business	Other	"<b>Orin Levy Fuels Ltd</b><br><i>3288 Greenfield Rd, Wolfville, NS B4P 0L3, Canada</i><br>Tel: (902) 542-3794<br><a href=""http://www.orinlevyfuels.ca/"">http://www.orinlevyfuels.ca/</a>"	(902) 542-3794	http://www.orinlevyfuels.ca/	3288 Greenfield Rd, Wolfville, NS B4P 0L3, Canada								
MARA Medical Aesthetics	45.0921917	-64.3577255	Business	Health	"<b>MARA Medical Aesthetics</b><br><i>318 Main St, Wolfville, NS B4P 1C4, Canada</i><br>Tel: (902) 678-9458<br><a href=""http://www.marawolfville.com/"">http://www.marawolfville.com/</a>"	(902) 678-9458	http://www.marawolfville.com/	318 Main St, Wolfville, NS B4P 1C4, Canada	closed	F: 10:30 T: 16:00	F: 10:30 T: 16:00	F: 10:30 T: 18:00	F: 10:30 T: 17:00	F: 10:30 T: 14:00	closed	mara-medical-aesthetics.jpg
Wolfville Fire Department	45.09159669999999	-64.3590303	Landmark	Civic	"<b>Wolfville Fire Department</b><br><i>355 Main St, Wolfville, NS B4P 1C4, Canada</i><br>Tel: (902) 542-5635<br><a href=""https://www.wolfvillefire.ca/"">https://www.wolfvillefire.ca/</a>"	(902) 542-5635	https://www.wolfvillefire.ca/	355 Main St, Wolfville, NS B4P 1C4, Canada	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	F: 08:00 T: 16:00	closed	closed	wolfville-fire-department.jpg
HQV Selekt Group	45.09167739999999	-64.3576698	Business	Other	"<b>HQV Selekt Group</b><br><i>3 Seaview Ave, Wolfville, NS B4P 2G3, Canada</i><br>Tel: (902) 698-9848<br><a href=""http://www.kokomo.ca/"">http://www.kokomo.ca/</a>"	(902) 698-9848	http://www.kokomo.ca/	3 Seaview Ave, Wolfville, NS B4P 2G3, Canada								
Wolfville By The Park Apartments	45.089705	-64.35717079999999	Business	Other	"<b>Wolfville By The Park Apartments</b><br><i>20 Willow Ave, Wolfville, NS B4P 2G6, Canada</i><br><a href=""http://www.wolfvillebythepark.com/"">http://www.wolfvillebythepark.com/</a>"		http://www.wolfvillebythepark.com/	20 Willow Ave, Wolfville, NS B4P 2G6, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	wolfville-by-the-park-apartments.jpg
BMO Bank of Montreal	45.09171250000001	-64.3616546	Business	Finance	"<b>BMO Bank of Montreal</b><br><i>424 Main St, Wolfville, NS B4P 1C9, Canada</i><br>Tel: (902) 542-6600<br><a href=""https://branches.bmo.com/ns/wolfville/b0206/"">https://branches.bmo.com/ns/wolfville/b0206/</a>"	(902) 542-6600	https://branches.bmo.com/ns/wolfville/b0206/	424 Main St, Wolfville, NS B4P 1C9, Canada	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	F: 10:00 T: 16:00	closed	closed	bmo-bank-of-montreal.jpg
Bishop & Company Chartered Professional Accountant Inc	45.092777	-64.3607808	Business	Professional Services	"<b>Bishop & Company Chartered Professional Accountant Inc</b><br><i>24 Harbourside Dr #102, Wolfville, NS B4P 2C1, Canada</i><br>Tel: (902) 542-7665<br><a href=""https://www.acgca.ca/"">https://www.acgca.ca/</a>"	(902) 542-7665	https://www.acgca.ca/	24 Harbourside Dr #102, Wolfville, NS B4P 2C1, Canada								
Lane Counselling & Consulting	45.0837036	-64.3557387	Business	Other	"<b>Lane Counselling & Consulting</b><br><i>168 Pleasant St, Wolfville, NS B4P 2R8, Canada</i><br>Tel: (902) 542-1109<br><a href=""http://www.lanecounselling.ca/"">http://www.lanecounselling.ca/</a>"	(902) 542-1109	http://www.lanecounselling.ca/	168 Pleasant St, Wolfville, NS B4P 2R8, Canada								lane-counselling-consulting.jpg
Jane’s Again	45.09184270000001	-64.3603723	Business	Shops	"<b>Jane’s Again</b><br><i>390 Main St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-1671<br><a href=""https://m.facebook.com/Janes-Again-244061345616922/"">https://m.facebook.com/Janes-Again-244061345616922/</a>"	(902) 542-1671	https://m.facebook.com/Janes-Again-244061345616922/	390 Main St, Wolfville, NS B4P 1A4, Canada	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 09:00 T: 17:00	F: 12:00 T: 16:00	janes-again.jpg
Valley Fresh Photographic	45.085233	-64.357244	Business	Other	"<b>Valley Fresh Photographic</b><br><i>134 Gaspereau Ave, Wolfville, NS B4P 2E2, Canada</i><br>Tel: (902) 697-2329<br><a href=""http://www.valleyfreshphotographic.com/"">http://www.valleyfreshphotographic.com/</a>"	(902) 697-2329	http://www.valleyfreshphotographic.com/	134 Gaspereau Ave, Wolfville, NS B4P 2E2, Canada								
The Anvil Beverage Room	45.0922252	-64.3600454	Business	Other	<b>The Anvil Beverage Room</b><br><i>10 Harbourside Dr, Wolfville, NS B4P 2B8, Canada</i><br>Tel: (902) 542-4632	(902) 542-4632		10 Harbourside Dr, Wolfville, NS B4P 2B8, Canada	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 01:00	F: 10:00 T: 22:00	the-anvil-beverage-room.jpg
St. George's Lodge	45.0890288	-64.3588097	Business	Other	<b>St. George's Lodge</b><br><i>43 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada</i>			43 Gaspereau Ave, Wolfville, NS B4P 2C6, Canada								
RBC Royal Bank	45.0910453	-64.3622029	Business	Finance	"<b>RBC Royal Bank</b><br><i>437 Main St, Wolfville, NS B4P 1E1, Canada</i><br>Tel: (902) 542-2221<br><a href=""https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703"">https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703</a>"	(902) 542-2221	https://maps.rbcroyalbank.com/NS-WOLFVILLE-branch-7703	437 Main St, Wolfville, NS B4P 1E1, Canada	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	F: 09:30 T: 17:00	closed	closed	rbc-royal-bank.jpg
Wolfville Chiropractic Centre Ltd Dr. Ward MacDonald, DC & Christine MacDonald RMT	45.0923881	-64.3614664	Business	Other	"<b>Wolfville Chiropractic Centre Ltd Dr. Ward MacDonald, DC & Christine MacDonald RMT</b><br><i>112 Front St, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (902) 542-5380<br><a href=""https://wolfvillechiropractic.janeapp.com/"">https://wolfvillechiropractic.janeapp.com/</a>"	(902) 542-5380	https://wolfvillechiropractic.janeapp.com/	112 Front St, Wolfville, NS B4P 1A4, Canada	F: 11:00 T: 17:30	F: 08:00 T: 15:00	F: 08:00 T: 12:00	F: 11:00 T: 18:00	F: 08:00 T: 00:00	closed	closed	wolfville-chiropractic-centre-ltd-dr-ward-macdonald-dc-christine-macdonald-rmt.jpg
Wolfville of RBC Dominion Securities Inc.	45.0917553	-64.3611836	Business	Professional Services	"<b>Wolfville of RBC Dominion Securities Inc.</b><br><i>410 Main St 1st Floor, Wolfville, NS B4P 1A4, Canada</i><br>Tel: (800) 565-3299<br><a href=""https://wmc.rbcwealthmanagement.com/branch/wolfville"">https://wmc.rbcwealthmanagement.com/branch/wolfville</a>"	(800) 565-3299	https://wmc.rbcwealthmanagement.com/branch/wolfville	410 Main St 1st Floor, Wolfville, NS B4P 1A4, Canada	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	wolfville-of-rbc-dominion-securities-inc.jpg
Reservoir Park	45.0853957	-64.343666	Nature	Park	<b>Reservoir Park</b><br><i>1 Pleasant St, Wolfville, NS B4P 1M6, Canada</i>			1 Pleasant St, Wolfville, NS B4P 1M6, Canada								
Peepers Pond Frog Habitat	45.08405	-64.343734	Nature	Park	<b>Peepers Pond Frog Habitat</b><br><i>79 Perry Bowles St, Wolfville, NS B4P 1N9, Canada</i>			79 Perry Bowles St, Wolfville, NS B4P 1N9, Canada								
Wolfville Rotary Field	45.0904006	-64.3520806	Nature	Park	<b>Wolfville Rotary Field</b><br><i>33-43 Orchard Ave, Wolfville, NS B4P 1C5, Canada</i>			33-43 Orchard Ave, Wolfville, NS B4P 1C5, Canada								wolfville-rotary-field.jpg
Willow Park	45.0917526	-64.3563671	Nature	Park	<b>Willow Park</b><br><i>11 Willow Ave, Wolfville, NS B4P 2G5, Canada</i>			11 Willow Ave, Wolfville, NS B4P 2G5, Canada								willow-park.jpg
Picnic Zone	45.09261850000001	-64.35926169999999	Nature	Park	<b>Picnic Zone</b><br><i>360 Main St #20, Wolfville, NS B4P 2B8, Canada</i>			360 Main St #20, Wolfville, NS B4P 2B8, Canada								picnic-zone.jpg
Clock Park	45.0915183	-64.36396859999999	Nature	Park	<b>Clock Park</b><br><i>484 Main St, Wolfville, NS B4P 1E3, Canada</i>			484 Main St, Wolfville, NS B4P 1E3, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	clock-park.jpg
Boot Island	45.1413349	-64.2654988	Nature	Natural Feature	<b>Boot Island</b><br><i>Boot Island, Nova Scotia, Canada</i>			Boot Island, Nova Scotia, Canada								
Wall Brook	45.084938	-64.2989384	Nature	Natural Feature	<b>Wall Brook</b><br><i>Wall Brook, Nova Scotia B4P 0K7, Canada</i>			Wall Brook, Nova Scotia B4P 0K7, Canada								
Curry Brook	45.0841706	-64.2998092	Nature	Natural Feature	<b>Curry Brook</b><br><i>Curry Brook, Nova Scotia B4P 0K7, Canada</i>			Curry Brook, Nova Scotia B4P 0K7, Canada								
Harding Brook	45.0773191	-64.3156652	Nature	Natural Feature	<b>Harding Brook</b><br><i>Harding Brook, Nova Scotia B4P 0G8, Canada</i>			Harding Brook, Nova Scotia B4P 0G8, Canada								
Ransom Creek	45.1164397	-64.3404048	Nature	Natural Feature	<b>Ransom Creek</b><br><i>Ransom Creek, Canada</i>			Ransom Creek, Canada								
Long Island	45.12388529999999	-64.3350975	Nature	Natural Feature	<b>Long Island</b><br><i>Long Island, Kings County, NS B0P 1M0, Canada</i>			Long Island, Kings County, NS B0P 1M0, Canada								
Gaspereau River	45.1269591	-64.2726194	Nature	Natural Feature	<b>Gaspereau River</b><br><i>Gaspereau River, Canada</i>			Gaspereau River, Canada								gaspereau-river.jpg
Long Island	45.1351722	-64.2915232	Nature	Natural Feature	<b>Long Island</b><br><i>Long Island, Kings County, NS B0P 1M0, Canada</i>			Long Island, Kings County, NS B0P 1M0, Canada								long-island.jpg
Oak Island	45.117514	-64.2580674	Nature	Natural Feature	<b>Oak Island</b><br><i>Oak Island, Kings County, NS B0P 1P0, Canada</i>			Oak Island, Kings County, NS B0P 1P0, Canada								
Beef Route	45.07204189999999	-64.2970689	Nature	Natural Feature	<b>Beef Route</b><br><i>Beef Route, Kings County, NS B4P 2R3, Canada</i>			Beef Route, Kings County, NS B4P 2R3, Canada								
Wolfville Reservoir Beach	45.0858049	-64.3422031	Nature	Natural Feature	<b>Wolfville Reservoir Beach</b><br><i>Wolfville Reservoir Beach, Pleasant St, Wolfville, NS B4P 1M6, Canada</i>			Wolfville Reservoir Beach, Pleasant St, Wolfville, NS B4P 1M6, Canada								wolfville-reservoir-beach.jpg
Evangeline Beach	45.13799849999999	-64.31867650000001	Nature	Natural Feature	<b>Evangeline Beach</b><br><i>Evangeline Beach, Bayview Rd, Grand Pré, NS B0P 1M0, Canada</i>			Evangeline Beach, Bayview Rd, Grand Pré, NS B0P 1M0, Canada								evangeline-beach.jpg
Avonport Beach	45.1157791	-64.2472145	Nature	Natural Feature	"<b>Avonport Beach</b><br><i>Avonport Beach, Avonport Rd, Wolfville, NS B4P 2R3, Canada</i><br><a href=""http://nsbeaches.com/beaches/avonport-beach.php"">http://nsbeaches.com/beaches/avonport-beach.php</a>"		http://nsbeaches.com/beaches/avonport-beach.php	Avonport Beach, Avonport Rd, Wolfville, NS B4P 2R3, Canada								avonport-beach.jpg
