name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
Mystery of coffee	49.2629652	23.8700737	Business	Cafe	<b>Mystery of coffee</b><br><i>Oleha Ol'zhycha St, 7, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Oleha Ol'zhycha St, 7, Stryi, L'vivs'ka oblast, Ukraine, 82400								mystery-of-coffee.jpg
Sonechko	49.2515977	23.8426783	Business	Bar	<b>Sonechko</b><br><i>Haidamatska St, 15, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Haidamatska St, 15, Stryi, L'vivs'ka oblast, Ukraine, 82400								
Кабан Паб	49.2572099	23.8516935	Business	Bar	"<b>Кабан Паб</b><br><i>Lyudkevycha St, 5, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 096 483 4481<br><a href=""https://www.instagram.com/kaban.pub/"">https://www.instagram.com/kaban.pub/</a>"	096 483 4481	https://www.instagram.com/kaban.pub/	Lyudkevycha St, 5, Stryi, L'vivs'ka oblast, Ukraine, 82402	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 22:00	F: 12:00 T: 23:00	F: 12:00 T: 23:00	F: 12:00 T: 23:00	x-1ea184445e.jpg
Barmotushechka	49.2572445	23.8567449	Business	Bar	<b>Barmotushechka</b><br><i>Kravets'ka St, 7, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Kravets'ka St, 7, Stryi, L'vivs'ka oblast, Ukraine, 82400	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	
Horbatyy	49.2613835	23.8564139	Business	Bar	<b>Horbatyy</b><br><i>Petra Obalya St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>			Petra Obalya St, 2, Stryi, L'vivs'ka oblast, Ukraine, 82404								
Na Tsentralʹnomu	49.2467445	23.8585542	Business	Bar	<b>Na Tsentralʹnomu</b><br><i>Bolekhivska St, 49а, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Bolekhivska St, 49а, Stryi, L'vivs'ka oblast, Ukraine, 82400								na-tsentralnomu.jpg
Hendelyk	49.2682537	23.8625746	Business	Bar	<b>Hendelyk</b><br><i>Stryi, Lviv Oblast, Ukraine, 82401</i>			Stryi, Lviv Oblast, Ukraine, 82401	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 09:00 T: 21:00	
Stryi	49.2684335	23.8645284	Business	Bar	<b>Stryi</b><br><i>Hryhoriya Kossaka St, 6б, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Hryhoriya Kossaka St, 6б, Stryi, L'vivs'ka oblast, Ukraine, 82400								
Pytna Voda Na Rozlyv	49.2654113	23.8733611	Business	Bar	<b>Pytna Voda Na Rozlyv</b><br><i>Ol'hy Basarab St, 16/90, Stryi, L'vivs'ka oblast, Ukraine</i><br>Tel: 093 956 0647	093 956 0647		Ol'hy Basarab St, 16/90, Stryi, L'vivs'ka oblast, Ukraine	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	pytna-voda-na-rozlyv.jpg
612км	49.2802642	23.8751367	Business	Cafe	"<b>612км</b><br><i>вулиця Стрийська, 25, Dobriany, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 093 242 4240<br><a href=""https://www.612km.com.ua/"">https://www.612km.com.ua/</a>"	093 242 4240	https://www.612km.com.ua/	вулиця Стрийська, 25, Dobriany, L'vivs'ka oblast, Ukraine, 82400	closed	closed	closed	closed	closed	closed	F: 00:00 T: 23:59	612.jpg
"Kafe ""Perelaz"""	49.2131091	23.8589277	Business	Bar	"<b>Kafe ""Perelaz""</b><br><i>Na vymohu, L'vivs'ka oblast, Ukraine</i><br>Tel: 050 519 3484"	050 519 3484		Na vymohu, L'vivs'ka oblast, Ukraine	F: 12:00 T: 21:00	F: 12:00 T: 21:00	F: 12:00 T: 21:00	F: 12:00 T: 21:00	F: 12:00 T: 21:00	F: 12:00 T: 21:00	F: 12:00 T: 21:00	kafe-perelaz.jpg
Rukavychka	49.2535772	23.8458025	Business	Food	"<b>Rukavychka</b><br><i>Pidzamche St, 16, Stryi, L'vivs'ka oblast, Ukraine, 82403</i><br>Tel: 066 650 3643<br><a href=""https://rukavychka.ua/"">https://rukavychka.ua/</a>"	066 650 3643	https://rukavychka.ua/	Pidzamche St, 16, Stryi, L'vivs'ka oblast, Ukraine, 82403	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	rukavychka.jpg
Стрийський хлібокомбінат	49.25460959999999	23.8482633	Business	Food	<b>Стрийський хлібокомбінат</b><br><i>Filareta Kolessy St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 050 430 4443	050 430 4443		Filareta Kolessy St, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 10:00 T: 14:00	closed	x-b472dfff6f.jpg
Рукавичка	49.254144	23.843367	Business	Food	"<b>Рукавичка</b><br><i>Filareta Kolessy St, 55/74, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 066 382 5571<br><a href=""https://rukavychka.ua/"">https://rukavychka.ua/</a>"	066 382 5571	https://rukavychka.ua/	Filareta Kolessy St, 55/74, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	
BULKA	49.2539576	23.8429281	Business	Food	"<b>BULKA</b><br><i>Drohobytska St, 5, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 050 940 4625<br><a href=""https://www.instagram.com/bulka_stryi/"">https://www.instagram.com/bulka_stryi/</a>"	050 940 4625	https://www.instagram.com/bulka_stryi/	Drohobytska St, 5, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	closed	closed	bulka.jpg
«Сімейна пекарня»	49.2572254	23.8483733	Business	Food	<b>«Сімейна пекарня»</b><br><i>Tarasa Shevchenka St, 63, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Tarasa Shevchenka St, 63, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	x-6380bcf137.jpg
Домашня здоба	49.25525529999999	23.8502392	Business	Food	<b>Домашня здоба</b><br><i>Filareta Kolessy St, 17-7, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Filareta Kolessy St, 17-7, Stryi, L'vivs'ka oblast, Ukraine, 82400								
Food and food	49.25486919999999	23.8517709	Business	Food	<b>Food and food</b><br><i>Nebesnoyi Sotni Vulytsya, Stryi, L'vivs'ka oblast, Ukraine, 82404</i>			Nebesnoyi Sotni Vulytsya, Stryi, L'vivs'ka oblast, Ukraine, 82404								
Svitoch	49.2559101	23.85164	Business	Food	<b>Svitoch</b><br><i>Filareta Kolessy St, 1, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 03245 50687	03245 50687		Filareta Kolessy St, 1, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 10:00 T: 17:00	svitoch.jpg
Пекарня Pekker	49.25675020000001	23.853784	Business	Food	<b>Пекарня Pekker</b><br><i>Bohdana Khmel'nyts'koho St, 3, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 097 771 3792	097 771 3792		Bohdana Khmel'nyts'koho St, 3, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 09:00 T: 18:00	pekker.jpg
Shop Vatsak	49.258849	23.8557319	Business	Food	"<b>Shop Vatsak</b><br><i>Nezalezhnosti St, 45, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 050 808 8222<br><a href=""http://vatsak.com.ua/"">http://vatsak.com.ua/</a>"	050 808 8222	http://vatsak.com.ua/	Nezalezhnosti St, 45, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	F: 08:00 T: 20:00	shop-vatsak.jpg
5 VILNA BAKERY	49.2448559	23.8435998	Business	Food	"<b>5 VILNA BAKERY</b><br><i>9 Skolevska, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 095 336 8502<br><a href=""https://glutenfreevilna.com/"">https://glutenfreevilna.com/</a>"	095 336 8502	https://glutenfreevilna.com/	9 Skolevska, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	F: 09:00 T: 16:00	closed	closed	5-vilna-bakery.jpg
Syla Ta Smak	49.2659213	23.8626809	Business	Food	<b>Syla Ta Smak</b><br><i>Sichovykh Stril'tsiv St, 4А, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 098 734 9423	098 734 9423		Sichovykh Stril'tsiv St, 4А, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	syla-ta-smak.jpg
Khlibobulochni Vyroby	49.2411715	23.8624737	Business	Shops	<b>Khlibobulochni Vyroby</b><br><i>Т1409, Slobidka, L'vivs'ka oblast, Ukraine, 82462</i>			Т1409, Slobidka, L'vivs'ka oblast, Ukraine, 82462								khlibobulochni-vyroby.jpg
Рукавичка	49.272787	23.850962	Business	Food	"<b>Рукавичка</b><br><i>Dobrivlyans'ka St, 72а, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 099 544 2955<br><a href=""https://rukavychka.ua/"">https://rukavychka.ua/</a>"	099 544 2955	https://rukavychka.ua/	Dobrivlyans'ka St, 72а, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	
Rukavychka	49.2687323	23.863877	Business	Food	"<b>Rukavychka</b><br><i>Hryhoriya Kossaka St, 9, Stryi, L'vivs'ka oblast, Ukraine, 82408</i><br>Tel: 050 378 9885<br><a href=""https://rukavychka.ua/"">https://rukavychka.ua/</a>"	050 378 9885	https://rukavychka.ua/	Hryhoriya Kossaka St, 9, Stryi, L'vivs'ka oblast, Ukraine, 82408	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	rukavychka.jpg
Komora Bobra	49.2452087	23.8412723	Business	Shops	"<b>Komora Bobra</b><br><i>Skolivska St, 11Б, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 097 778 8448<br><a href=""https://komorabobra.com.ua/"">https://komorabobra.com.ua/</a>"	097 778 8448	https://komorabobra.com.ua/	Skolivska St, 11Б, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	closed	komora-bobra.jpg
Pp Havryliv V.v.	49.254389	23.843765	Business	Services	"<b>Pp Havryliv V.v.</b><br><i>Tarasa Shevchenka St, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br>Tel: 050 228 2555<br><a href=""http://gns-kaminy.com.ua/"">http://gns-kaminy.com.ua/</a>"	050 228 2555	http://gns-kaminy.com.ua/	Tarasa Shevchenka St, Stryi, L'vivs'ka oblast, Ukraine, 82404	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 16:00	closed	
MONAKO - мережа магазинів канцтоварів та іграшок	49.2625918	23.8595956	Business	Shops	"<b>MONAKO - мережа магазинів канцтоварів та іграшок</b><br><i>Tarasa Shevchenka St, 179, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 096 275 2920<br><a href=""https://monako.ua/"">https://monako.ua/</a>"	096 275 2920	https://monako.ua/	Tarasa Shevchenka St, 179, Stryi, L'vivs'ka oblast, Ukraine, 82402	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 17:00	monako.jpg
ATB-Market	49.2606638	23.8561827	Business	Shops	"<b>ATB-Market</b><br><i>Tarasa Shevchenka St, 72, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 0800 500 415<br><a href=""https://www.atbmarket.com/"">https://www.atbmarket.com/</a>"	0800 500 415	https://www.atbmarket.com/	Tarasa Shevchenka St, 72, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	F: 07:00 T: 23:00	atb-market.jpg
ПП Саврига Ігор Васильович	49.256552	23.85768	Business	Shops	<b>ПП Саврига Ігор Васильович</b><br><i>Kravets'ka St, м.Стрий, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 050 735 6674	050 735 6674		Kravets'ka St, м.Стрий, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 18:00	F: 08:00 T: 15:00	closed	
Tyre in Serbyn	49.241811	23.845004	Business	Shops	<b>Tyre in Serbyn</b><br><i>Ob'izna Rd, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 097 905 1836	097 905 1836		Ob'izna Rd, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 17:00	closed	tyre-in-serbyn.jpg
"Mahazyn ""Palitra"" - Farby, Laky Ta Dekoratyvni Shtukaturky"	49.2468075	23.8433677	Business	Services	"<b>Mahazyn ""Palitra"" - Farby, Laky Ta Dekoratyvni Shtukaturky</b><br><i>Skolivska St, 14, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 067 291 9600<br><a href=""https://farbabud.com.ua/"">https://farbabud.com.ua/</a>"	067 291 9600	https://farbabud.com.ua/	Skolivska St, 14, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 14:00 T: 18:00	F: 14:00 T: 18:00	F: 14:00 T: 18:00	F: 14:00 T: 18:00	F: 14:00 T: 18:00	F: 09:00 T: 14:00	closed	mahazyn-palitra-farby-laky-ta-dekoratyvni-shtukaturky.jpg
Teksim	49.2484742	23.8291762	Business	Shops	"<b>Teksim</b><br><i>Матійціва, 6, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 03245 44077<br><a href=""http://www.teximukraine.com/"">http://www.teximukraine.com/</a>"	03245 44077	http://www.teximukraine.com/	Матійціва, 6, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	closed	teksim.jpg
Halytsʹka Shchedristʹ	49.2633598	23.8578827	Business	Shops	"<b>Halytsʹka Shchedristʹ</b><br><i>Ol'hy Bachyns'koi St, 4/71, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 093 238 3082<br><a href=""https://www.facebook.com/profile.php?id=100094251063453"">https://www.facebook.com/profile.php?id=100094251063453</a>"	093 238 3082	https://www.facebook.com/profile.php?id=100094251063453	Ol'hy Bachyns'koi St, 4/71, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	halytska-shchedrist.jpg
Ломбард Скарбниця	49.257993	23.8523204	Business	Professional Services	"<b>Ломбард Скарбниця</b><br><i>Valova St, 8/1, Stryi, L'vivs'ka oblast, Ukraine, 82402</i><br>Tel: 0800 500 555<br><a href=""https://www.skarb.com.ua/departments/id=D61;mode=detail?utm_source=gmaps&utm_medium=referral&utm_campaign=selfpage&utm_content=address"">https://www.skarb.com.ua/departments/id=D61;mode=detail?utm_source=gmaps&utm_medium=referral&utm_campaign=selfpage&utm_content=address</a>"	0800 500 555	https://www.skarb.com.ua/departments/id=D61;mode=detail?utm_source=gmaps&utm_medium=referral&utm_campaign=selfpage&utm_content=address	Valova St, 8/1, Stryi, L'vivs'ka oblast, Ukraine, 82402	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	F: 09:00 T: 20:00	x-0b939661eb.jpg
Zir	49.25667680000001	23.8469782	Business	Health	"<b>Zir</b><br><i>Tarasa Shevchenka St, 57, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 03245 71066<br><a href=""http://zir.ua/"">http://zir.ua/</a>"	03245 71066	http://zir.ua/	Tarasa Shevchenka St, 57, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 17:00	closed	zir.jpg
Fozot Service	49.2575406	23.8486414	Business	Shops	"<b>Fozot Service</b><br><i>Tarasa Shevchenka St, 65, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 067 374 0622<br><a href=""http://fozot.com.ua/"">http://fozot.com.ua/</a>"	067 374 0622	http://fozot.com.ua/	Tarasa Shevchenka St, 65, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	fozot-service.jpg
"Shop ""miracle child"""	49.256176	23.8511618	Business	Shops	"<b>Shop ""miracle child""</b><br><i>Yaroslava Stets'ka St, 3, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>"			Yaroslava Stets'ka St, 3, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 10:00 T: 18:00	shop-miracle-child.jpg
Chas Pik	49.2555199	23.8523135	Business	Shops	"<b>Chas Pik</b><br><i>Vulytsya Maydan Rynok, 42, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 03245 40137<br><a href=""https://www.chaspik.ua/"">https://www.chaspik.ua/</a>"	03245 40137	https://www.chaspik.ua/	Vulytsya Maydan Rynok, 42, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 15:00	F: 10:00 T: 13:00	chas-pik.jpg
Ringoo	49.2566267	23.8351088	Business	Shops	<b>Ringoo</b><br><i>Шевченка вул, 34, Stryi, Львівська, Ukraine, 82401</i><br>Tel: 067 549 9941	067 549 9941		Шевченка вул, 34, Stryi, Львівська, Ukraine, 82401	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	
Komp'yuternyy Vsesvit	49.2565276	23.8531443	Business	Shops	"<b>Komp'yuternyy Vsesvit</b><br><i>Vulytsya Maydan Rynok, 9, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 050 436 5107<br><a href=""http://kvshop.com.ua/"">http://kvshop.com.ua/</a>"	050 436 5107	http://kvshop.com.ua/	Vulytsya Maydan Rynok, 9, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 17:00	F: 10:00 T: 13:00	komp-yuternyy-vsesvit.jpg
Svit Ram	49.2577927	23.8565849	Business	Shops	"<b>Svit Ram</b><br><i>Zelena St, 25, Stryi, L'vivs'ka oblast, Ukraine, 82404</i><br><a href=""https://svitram.com.ua/"">https://svitram.com.ua/</a>"		https://svitram.com.ua/	Zelena St, 25, Stryi, L'vivs'ka oblast, Ukraine, 82404								
LAUFAM	49.2558987	23.8574016	Business	Shops	"<b>LAUFAM</b><br><i>Vulytsya Uspensʹka, 40б, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 093 572 5353<br><a href=""https://laufam.store/"">https://laufam.store/</a>"	093 572 5353	https://laufam.store/	Vulytsya Uspensʹka, 40б, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 10:00 T: 17:00	F: 09:00 T: 16:00	closed	laufam.jpg
Robinzon	49.2559761	23.8587229	Business	Shops	"<b>Robinzon</b><br><i>Stryi, Lviv Oblast, Ukraine, 82401</i><br>Tel: 03245 57562<br><a href=""http://www.robinzon-ua.com.ua/"">http://www.robinzon-ua.com.ua/</a>"	03245 57562	http://www.robinzon-ua.com.ua/	Stryi, Lviv Oblast, Ukraine, 82401	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	F: 09:00 T: 17:00	closed	
АРС — Магазин будівельних матеріалів	49.2654837	23.8488561	Business	Shops	"<b>АРС — Магазин будівельних матеріалів</b><br><i>Lesi Ukrainky St, 23, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 068 081 5218<br><a href=""https://ars.ua/"">https://ars.ua/</a>"	068 081 5218	https://ars.ua/	Lesi Ukrainky St, 23, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 08:00 T: 19:00	F: 09:00 T: 18:00	F: 10:00 T: 17:00	x-be7e10e7cf.jpg
Spektr	49.26272759999999	23.8609978	Business	Shops	"<b>Spektr</b><br><i>Tarasa Shevchenka St, 92, Stryi, L'vivs'ka oblast, Ukraine, 82401</i><br>Tel: 050 532 9220<br><a href=""https://spectr-s.com/ua"">https://spectr-s.com/ua</a>"	050 532 9220	https://spectr-s.com/ua	Tarasa Shevchenka St, 92, Stryi, L'vivs'ka oblast, Ukraine, 82401	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 19:00	F: 10:00 T: 17:00	closed	spektr.jpg
Мережа магазинів «Джміль»	49.24601209999999	23.8251655	Business	Shops	<b>Мережа магазинів «Джміль»</b><br><i>Hrabovets'ka St, 115А, Stryi, L'vivs'ka oblast, Ukraine, 82400</i>			Hrabovets'ka St, 115А, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 08:00 T: 22:00	F: 09:00 T: 22:00	x-25e87ceae2.jpg
Кахель Plus Склад	49.2680561	23.850892	Business	Shops	"<b>Кахель Plus Склад</b><br><i>м, Dobrivlyans'ka St, 39, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 068 888 0113<br><a href=""http://kahelplus.com.ua/"">http://kahelplus.com.ua/</a>"	068 888 0113	http://kahelplus.com.ua/	м, Dobrivlyans'ka St, 39, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 15:00	closed	plus.jpg
"ТОВ ""Лінкс лабораторії""/ Lynks laboratories LLC"	49.239492	23.837575	Business	Shops	"<b>ТОВ ""Лінкс лабораторії""/ Lynks laboratories LLC</b><br><i>19, вулиця Сколівська, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 0322 593 309<br><a href=""http://www.lynkslabs.com/"">http://www.lynkslabs.com/</a>"	0322 593 309	http://www.lynkslabs.com/	19, вулиця Сколівська, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	F: 10:00 T: 18:00	closed	closed	lynks-laboratories-llc.jpg
AutoYakaba - Автозапчастини	49.2656482	23.8651142	Business	Shops	"<b>AutoYakaba - Автозапчастини</b><br><i>L'vivska St, 52, Stryi, L'vivs'ka oblast, Ukraine, 82400</i><br>Tel: 093 896 9305<br><a href=""http://autoyakaba.com.ua/"">http://autoyakaba.com.ua/</a>"	093 896 9305	http://autoyakaba.com.ua/	L'vivska St, 52, Stryi, L'vivs'ka oblast, Ukraine, 82400	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 18:00	F: 09:00 T: 14:00	closed	autoyakaba.jpg
Sportpanorama	49.26261119999999	23.8701951	Business	Shops	"<b>Sportpanorama</b><br><i>Львівська обл, м, Oleha Ol'zhycha St, 11, Stryi, L'vivs'ka oblast, Ukraine</i><br>Tel: 099 661 5220<br><a href=""http://www.sportpanorama.net/"">http://www.sportpanorama.net/</a>"	099 661 5220	http://www.sportpanorama.net/	Львівська обл, м, Oleha Ol'zhycha St, 11, Stryi, L'vivs'ka oblast, Ukraine	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 09:00 T: 19:00	F: 10:00 T: 18:00	sportpanorama.jpg
